rowpair-ledger-v1
G	000	O	19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22
T	087	O	21	19	1	7	9	26	2
T	087	O	21	19	1	8	10	24	9
T	087	O	21	19	1	9	11	22	6
T	087	O	21	19	1	10	12	20	3
T	087	O	21	19	1	11	13	18	2
T	087	O	21	20	0	8	7	25	10
T	087	O	21	20	0	9	8	23	40
T	087	O	21	20	0	10	9	21	28
T	087	O	21	20	0	11	10	19	38
T	087	O	21	20	0	12	11	17	8
T	087	O	21	20	0	13	12	15	25
T	087	O	21	20	1	7	8	27	5
T	087	O	21	20	1	8	9	25	31
T	087	O	21	20	1	9	10	23	49
T	087	O	21	20	1	10	11	21	37
T	087	O	21	20	1	11	12	19	5
T	087	O	21	20	1	12	13	17	18
T	087	O	21	21	0	8	6	26	2
T	087	O	21	21	0	9	7	24	8
T	087	O	21	21	0	10	8	22	38
T	087	O	21	21	0	11	9	20	14
T	087	O	21	21	0	12	10	18	2
T	087	O	21	21	0	13	11	16	6
T	087	O	21	21	0	14	12	14	10
T	087	O	21	21	1	7	7	28	8
T	087	O	21	21	1	8	8	26	36
T	087	O	21	21	1	9	9	24	10
T	087	O	21	21	1	10	10	22	16
T	087	O	21	21	1	11	11	20	12
T	087	O	21	21	1	12	12	18	14
T	087	O	21	21	1	13	13	16	6
T	087	O	21	22	0	10	7	23	4
T	087	O	21	22	0	11	8	21	9
T	087	O	21	22	0	12	9	19	2
T	087	O	21	22	0	14	11	15	2
T	087	O	21	22	1	8	7	27	9
T	087	O	21	22	1	10	9	23	5
T	087	O	21	22	1	11	10	21	4
T	087	O	21	22	1	12	11	19	4
T	087	O	21	22	1	13	12	17	3
T	087	O	22	19	0	10	9	21	1
T	087	O	22	19	0	11	10	19	3
T	087	O	22	19	0	13	12	15	1
T	087	O	22	19	1	9	10	23	2
T	087	O	22	19	1	10	11	21	4
T	087	O	22	19	1	12	13	17	1
T	087	O	22	20	0	9	7	24	1
T	087	O	22	20	0	10	8	22	15
T	087	O	22	20	0	11	9	20	8
T	087	O	22	20	0	13	11	16	4
T	087	O	22	20	0	14	12	14	5
T	087	O	22	20	1	8	8	26	5
T	087	O	22	20	1	9	9	24	11
T	087	O	22	20	1	10	10	22	10
T	087	O	22	20	1	12	12	18	4
T	087	O	22	21	0	10	7	23	4
T	087	O	22	21	0	11	8	21	9
T	087	O	22	21	0	12	9	19	2
T	087	O	22	21	0	14	11	15	2
T	087	O	22	21	1	8	7	27	9
T	087	O	22	21	1	10	9	23	5
T	087	O	22	21	1	11	10	21	4
T	087	O	22	21	1	12	11	19	4
T	087	O	22	21	1	13	12	17	3
T	087	O	22	22	0	11	7	22	2
T	087	O	22	22	1	8	6	28	4
G	087	C	22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19
T	087	C	19	19	0	6	8	26	4
T	087	C	19	19	1	7	11	24	2
T	087	C	19	20	0	7	8	25	9
T	087	C	19	20	0	9	10	21	5
T	087	C	19	20	0	10	11	19	4
T	087	C	19	20	0	11	12	17	4
T	087	C	19	20	0	12	13	15	3
T	087	C	19	20	1	7	10	25	4
T	087	C	19	20	1	8	11	23	9
T	087	C	19	20	1	9	12	21	2
T	087	C	19	20	1	11	14	17	2
T	087	C	19	21	0	8	8	24	5
T	087	C	19	21	0	9	9	22	11
T	087	C	19	21	0	10	10	20	10
T	087	C	19	21	0	12	12	16	4
T	087	C	19	21	1	7	9	26	1
T	087	C	19	21	1	8	10	24	15
T	087	C	19	21	1	9	11	22	8
T	087	C	19	21	1	11	13	18	4
T	087	C	19	21	1	12	14	16	5
T	087	C	19	22	0	10	9	21	2
T	087	C	19	22	0	11	10	19	4
T	087	C	19	22	0	13	12	15	1
T	087	C	19	22	1	9	10	23	1
T	087	C	19	22	1	10	11	21	3
T	087	C	19	22	1	12	13	17	1
T	087	C	20	19	0	7	8	25	9
T	087	C	20	19	0	9	10	21	5
T	087	C	20	19	0	10	11	19	4
T	087	C	20	19	0	11	12	17	4
T	087	C	20	19	0	12	13	15	3
T	087	C	20	19	1	7	10	25	4
T	087	C	20	19	1	8	11	23	9
T	087	C	20	19	1	9	12	21	2
T	087	C	20	19	1	11	14	17	2
T	087	C	20	20	0	7	7	26	8
T	087	C	20	20	0	8	8	24	36
T	087	C	20	20	0	9	9	22	10
T	087	C	20	20	0	10	10	20	16
T	087	C	20	20	0	11	11	18	12
T	087	C	20	20	0	12	12	16	14
T	087	C	20	20	0	13	13	14	6
T	087	C	20	20	1	6	8	28	2
T	087	C	20	20	1	7	9	26	8
T	087	C	20	20	1	8	10	24	38
T	087	C	20	20	1	9	11	22	14
T	087	C	20	20	1	10	12	20	2
T	087	C	20	20	1	11	13	18	6
T	087	C	20	20	1	12	14	16	10
T	087	C	20	21	0	8	7	25	5
T	087	C	20	21	0	9	8	23	31
T	087	C	20	21	0	10	9	21	49
T	087	C	20	21	0	11	10	19	37
T	087	C	20	21	0	12	11	17	5
T	087	C	20	21	0	13	12	15	18
T	087	C	20	21	1	7	8	27	10
T	087	C	20	21	1	8	9	25	40
T	087	C	20	21	1	9	10	23	28
T	087	C	20	21	1	10	11	21	38
T	087	C	20	21	1	11	12	19	8
T	087	C	20	21	1	12	13	17	25
T	087	C	20	22	0	9	7	24	2
T	087	C	20	22	0	10	8	22	9
T	087	C	20	22	0	11	9	20	6
T	087	C	20	22	0	12	10	18	3
T	087	C	20	22	0	13	11	16	2
T	087	C	20	22	1	8	8	26	11
T	087	C	20	22	1	9	9	24	9
T	087	C	20	22	1	10	10	22	8
T	087	C	20	22	1	11	11	20	1
T	087	C	20	22	1	12	12	18	5
T	087	C	21	19	0	8	8	24	5
T	087	C	21	19	0	9	9	22	11
T	087	C	21	19	0	10	10	20	10
T	087	C	21	19	0	12	12	16	4
T	087	C	21	19	1	7	9	26	1
T	087	C	21	19	1	8	10	24	15
T	087	C	21	19	1	9	11	22	8
T	087	C	21	19	1	11	13	18	4
T	087	C	21	19	1	12	14	16	5
T	087	C	21	20	0	8	7	25	5
T	087	C	21	20	0	9	8	23	31
T	087	C	21	20	0	10	9	21	49
T	087	C	21	20	0	11	10	19	37
T	087	C	21	20	0	12	11	17	5
T	087	C	21	20	0	13	12	15	18
T	087	C	21	20	1	7	8	27	10
T	087	C	21	20	1	8	9	25	40
T	087	C	21	20	1	9	10	23	28
T	087	C	21	20	1	10	11	21	38
T	087	C	21	20	1	11	12	19	8
T	087	C	21	20	1	12	13	17	25
T	087	C	21	21	0	8	6	26	4
T	087	C	21	21	0	9	7	24	8
T	087	C	21	21	0	10	8	22	64
T	087	C	21	21	0	11	9	20	58
T	087	C	21	21	0	12	10	18	24
T	087	C	21	21	0	13	11	16	32
T	087	C	21	21	0	14	12	14	14
T	087	C	21	21	1	7	7	28	20
T	087	C	21	21	1	8	8	26	78
T	087	C	21	21	1	9	9	24	50
T	087	C	21	21	1	10	10	22	18
T	087	C	21	21	1	11	11	20	22
T	087	C	21	21	1	12	12	18	26
T	087	C	21	21	1	13	13	16	2
T	087	C	21	22	0	10	7	23	2
T	087	C	21	22	0	11	8	21	17
T	087	C	21	22	0	12	9	19	12
T	087	C	21	22	0	13	10	17	6
T	087	C	21	22	0	14	11	15	4
T	087	C	21	22	1	8	7	27	22
T	087	C	21	22	1	9	8	25	9
T	087	C	21	22	1	10	9	23	2
T	087	C	21	22	1	11	10	21	3
T	087	C	21	22	1	12	11	19	4
T	087	C	21	22	1	13	12	17	3
T	087	C	22	19	0	10	9	21	2
T	087	C	22	19	0	11	10	19	4
T	087	C	22	19	0	13	12	15	1
T	087	C	22	19	1	9	10	23	1
T	087	C	22	19	1	10	11	21	3
T	087	C	22	19	1	12	13	17	1
T	087	C	22	20	0	9	7	24	2
T	087	C	22	20	0	10	8	22	9
T	087	C	22	20	0	11	9	20	6
T	087	C	22	20	0	12	10	18	3
T	087	C	22	20	0	13	11	16	2
T	087	C	22	20	1	8	8	26	11
T	087	C	22	20	1	9	9	24	9
T	087	C	22	20	1	10	10	22	8
T	087	C	22	20	1	11	11	20	1
T	087	C	22	20	1	12	12	18	5
T	087	C	22	21	0	10	7	23	2
T	087	C	22	21	0	11	8	21	17
T	087	C	22	21	0	12	9	19	12
T	087	C	22	21	0	13	10	17	6
T	087	C	22	21	0	14	11	15	4
T	087	C	22	21	1	8	7	27	22
T	087	C	22	21	1	9	8	25	9
T	087	C	22	21	1	10	9	23	2
T	087	C	22	21	1	11	10	21	3
T	087	C	22	21	1	12	11	19	4
T	087	C	22	21	1	13	12	17	3
T	087	C	22	22	0	14	10	16	4
T	087	C	22	22	0	15	11	14	2
T	087	C	22	22	1	9	7	26	2
T	087	C	22	22	1	13	11	18	4
G	088	O	19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22
T	088	O	19	19	0	7	9	24	2
T	088	O	19	19	0	11	13	16	4
T	088	O	19	19	1	10	14	18	4
T	088	O	19	19	1	11	15	16	2
T	088	O	19	20	0	7	8	25	21
T	088	O	19	20	0	8	9	23	9
T	088	O	19	20	0	9	10	21	2
T	088	O	19	20	0	10	11	19	3
T	088	O	19	20	0	11	12	17	4
T	088	O	19	20	0	12	13	15	3
T	088	O	19	20	1	7	10	25	2
T	088	O	19	20	1	8	11	23	15
T	088	O	19	20	1	9	12	21	11
T	088	O	19	20	1	10	13	19	6
T	088	O	19	20	1	11	14	17	4
T	088	O	19	21	0	8	8	24	12
T	088	O	19	21	0	9	9	22	8
T	088	O	19	21	0	10	10	20	8
T	088	O	19	21	0	11	11	18	1
T	088	O	19	21	0	12	12	16	4
T	088	O	19	21	1	7	9	26	2
T	088	O	19	21	1	8	10	24	9
T	088	O	19	21	1	9	11	22	8
T	088	O	19	21	1	10	12	20	2
T	088	O	19	21	1	11	13	18	2
T	088	O	19	22	0	10	9	21	2
T	088	O	19	22	0	11	10	19	3
T	088	O	19	22	0	13	12	15	2
T	088	O	19	22	1	9	10	23	3
T	088	O	19	22	1	10	11	21	5
T	088	O	19	22	1	12	13	17	1
T	088	O	20	19	0	7	8	25	21
T	088	O	20	19	0	8	9	23	9
T	088	O	20	19	0	9	10	21	2
T	088	O	20	19	0	10	11	19	3
T	088	O	20	19	0	11	12	17	4
T	088	O	20	19	0	12	13	15	3
T	088	O	20	19	1	7	10	25	2
T	088	O	20	19	1	8	11	23	15
T	088	O	20	19	1	9	12	21	11
T	088	O	20	19	1	10	13	19	6
T	088	O	20	19	1	11	14	17	4
T	088	O	20	20	0	7	7	26	20
T	088	O	20	20	0	8	8	24	68
T	088	O	20	20	0	9	9	22	48
T	088	O	20	20	0	10	10	20	14
T	088	O	20	20	0	11	11	18	20
T	088	O	20	20	0	12	12	16	24
T	088	O	20	20	0	13	13	14	2
T	088	O	20	20	1	6	8	28	4
T	088	O	20	20	1	7	9	26	8
T	088	O	20	20	1	8	10	24	54
T	088	O	20	20	1	9	11	22	54
T	088	O	20	20	1	10	12	20	22
T	088	O	20	20	1	11	13	18	30
T	088	O	20	20	1	12	14	16	12
T	088	O	20	21	0	8	7	25	13
T	088	O	20	21	0	9	8	23	33
T	088	O	20	21	0	10	9	21	27
T	088	O	20	21	0	11	10	19	36
T	088	O	20	21	0	12	11	17	8
T	088	O	20	21	0	13	12	15	24
T	088	O	20	21	1	7	8	27	4
T	088	O	20	21	1	8	9	25	31
T	088	O	20	21	1	9	10	23	47
T	088	O	20	21	1	10	11	21	35
T	088	O	20	21	1	11	12	19	5
T	088	O	20	21	1	12	13	17	17
T	088	O	20	22	0	9	7	24	2
T	088	O	20	22	0	10	8	22	19
T	088	O	20	22	0	11	9	20	10
T	088	O	20	22	0	13	11	16	5
T	088	O	20	22	0	14	12	14	5
T	088	O	20	22	1	8	8	26	6
T	088	O	20	22	1	9	9	24	13
T	088	O	20	22	1	10	10	22	14
T	088	O	20	22	1	12	12	18	6
T	088	O	21	19	0	8	8	24	12
T	088	O	21	19	0	9	9	22	8
T	088	O	21	19	0	10	10	20	8
T	088	O	21	19	0	11	11	18	1
T	088	O	21	19	0	12	12	16	4
T	088	O	21	19	1	7	9	26	2
T	088	O	21	19	1	8	10	24	9
T	088	O	21	19	1	9	11	22	8
T	088	O	21	19	1	10	12	20	2
T	088	O	21	19	1	11	13	18	2
T	088	O	21	20	0	8	7	25	13
T	088	O	21	20	0	9	8	23	33
T	088	O	21	20	0	10	9	21	27
T	088	O	21	20	0	11	10	19	36
T	088	O	21	20	0	12	11	17	8
T	088	O	21	20	0	13	12	15	24
T	088	O	21	20	1	7	8	27	4
T	088	O	21	20	1	8	9	25	31
T	088	O	21	20	1	9	10	23	47
T	088	O	21	20	1	10	11	21	35
T	088	O	21	20	1	11	12	19	5
T	088	O	21	20	1	12	13	17	17
T	088	O	21	21	0	8	6	26	2
T	088	O	21	21	0	9	7	24	12
T	088	O	21	21	0	10	8	22	34
T	088	O	21	21	0	11	9	20	14
T	088	O	21	21	0	12	10	18	4
T	088	O	21	21	0	13	11	16	4
T	088	O	21	21	0	14	12	14	12
T	088	O	21	21	1	7	7	28	8
T	088	O	21	21	1	8	8	26	30
T	088	O	21	21	1	9	9	24	10
T	088	O	21	21	1	10	10	22	20
T	088	O	21	21	1	11	11	20	8
T	088	O	21	21	1	12	12	18	22
T	088	O	21	21	1	13	13	16	2
T	088	O	21	22	0	10	7	23	7
T	088	O	21	22	0	11	8	21	11
T	088	O	21	22	0	12	9	19	2
T	088	O	21	22	0	14	11	15	4
T	088	O	21	22	1	8	7	27	14
T	088	O	21	22	1	10	9	23	6
T	088	O	21	22	1	11	10	21	5
T	088	O	21	22	1	12	11	19	2
T	088	O	21	22	1	13	12	17	5
T	088	O	22	19	0	10	9	21	2
T	088	O	22	19	0	11	10	19	3
T	088	O	22	19	0	13	12	15	2
T	088	O	22	19	1	9	10	23	3
T	088	O	22	19	1	10	11	21	5
T	088	O	22	19	1	12	13	17	1
T	088	O	22	20	0	9	7	24	2
T	088	O	22	20	0	10	8	22	19
T	088	O	22	20	0	11	9	20	10
T	088	O	22	20	0	13	11	16	5
T	088	O	22	20	0	14	12	14	5
T	088	O	22	20	1	8	8	26	6
T	088	O	22	20	1	9	9	24	13
T	088	O	22	20	1	10	10	22	14
T	088	O	22	20	1	12	12	18	6
T	088	O	22	21	0	10	7	23	7
T	088	O	22	21	0	11	8	21	11
T	088	O	22	21	0	12	9	19	2
T	088	O	22	21	0	14	11	15	4
T	088	O	22	21	1	8	7	27	14
T	088	O	22	21	1	10	9	23	6
T	088	O	22	21	1	11	10	21	5
T	088	O	22	21	1	12	11	19	2
T	088	O	22	21	1	13	12	17	5
T	088	O	22	22	0	11	7	22	2
T	088	O	22	22	0	12	8	20	2
T	088	O	22	22	1	8	6	28	4
T	088	O	22	22	1	11	9	22	2
T	088	O	22	22	1	13	11	18	2
G	088	C	22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19
T	088	C	19	19	0	6	8	26	4
T	088	C	19	19	0	9	11	20	2
T	088	C	19	19	0	11	13	16	2
T	088	C	19	19	1	7	11	24	2
T	088	C	19	19	1	8	12	22	2
T	088	C	19	20	0	7	8	25	14
T	088	C	19	20	0	9	10	21	6
T	088	C	19	20	0	10	11	19	5
T	088	C	19	20	0	11	12	17	2
T	088	C	19	20	0	12	13	15	5
T	088	C	19	20	1	7	10	25	7
T	088	C	19	20	1	8	11	23	11
T	088	C	19	20	1	9	12	21	2
T	088	C	19	20	1	11	14	17	4
T	088	C	19	21	0	8	8	24	6
T	088	C	19	21	0	9	9	22	13
T	088	C	19	21	0	10	10	20	14
T	088	C	19	21	0	12	12	16	6
T	088	C	19	21	1	7	9	26	2
T	088	C	19	21	1	8	10	24	19
T	088	C	19	21	1	9	11	22	10
T	088	C	19	21	1	11	13	18	5
T	088	C	19	21	1	12	14	16	5
T	088	C	19	22	0	10	9	21	3
T	088	C	19	22	0	11	10	19	5
T	088	C	19	22	0	13	12	15	1
T	088	C	19	22	1	9	10	23	2
T	088	C	19	22	1	10	11	21	3
T	088	C	19	22	1	12	13	17	2
T	088	C	20	19	0	7	8	25	14
T	088	C	20	19	0	9	10	21	6
T	088	C	20	19	0	10	11	19	5
T	088	C	20	19	0	11	12	17	2
T	088	C	20	19	0	12	13	15	5
T	088	C	20	19	1	7	10	25	7
T	088	C	20	19	1	8	11	23	11
T	088	C	20	19	1	9	12	21	2
T	088	C	20	19	1	11	14	17	4
T	088	C	20	20	0	7	7	26	8
T	088	C	20	20	0	8	8	24	30
T	088	C	20	20	0	9	9	22	10
T	088	C	20	20	0	10	10	20	20
T	088	C	20	20	0	11	11	18	8
T	088	C	20	20	0	12	12	16	22
T	088	C	20	20	0	13	13	14	2
T	088	C	20	20	1	6	8	28	2
T	088	C	20	20	1	7	9	26	12
T	088	C	20	20	1	8	10	24	34
T	088	C	20	20	1	9	11	22	14
T	088	C	20	20	1	10	12	20	4
T	088	C	20	20	1	11	13	18	4
T	088	C	20	20	1	12	14	16	12
T	088	C	20	21	0	8	7	25	4
T	088	C	20	21	0	9	8	23	31
T	088	C	20	21	0	10	9	21	47
T	088	C	20	21	0	11	10	19	35
T	088	C	20	21	0	12	11	17	5
T	088	C	20	21	0	13	12	15	17
T	088	C	20	21	1	7	8	27	13
T	088	C	20	21	1	8	9	25	33
T	088	C	20	21	1	9	10	23	27
T	088	C	20	21	1	10	11	21	36
T	088	C	20	21	1	11	12	19	8
T	088	C	20	21	1	12	13	17	24
T	088	C	20	22	0	9	7	24	2
T	088	C	20	22	0	10	8	22	9
T	088	C	20	22	0	11	9	20	8
T	088	C	20	22	0	12	10	18	2
T	088	C	20	22	0	13	11	16	2
T	088	C	20	22	1	8	8	26	12
T	088	C	20	22	1	9	9	24	8
T	088	C	20	22	1	10	10	22	8
T	088	C	20	22	1	11	11	20	1
T	088	C	20	22	1	12	12	18	4
T	088	C	21	19	0	8	8	24	6
T	088	C	21	19	0	9	9	22	13
T	088	C	21	19	0	10	10	20	14
T	088	C	21	19	0	12	12	16	6
T	088	C	21	19	1	7	9	26	2
T	088	C	21	19	1	8	10	24	19
T	088	C	21	19	1	9	11	22	10
T	088	C	21	19	1	11	13	18	5
T	088	C	21	19	1	12	14	16	5
T	088	C	21	20	0	8	7	25	4
T	088	C	21	20	0	9	8	23	31
T	088	C	21	20	0	10	9	21	47
T	088	C	21	20	0	11	10	19	35
T	088	C	21	20	0	12	11	17	5
T	088	C	21	20	0	13	12	15	17
T	088	C	21	20	1	7	8	27	13
T	088	C	21	20	1	8	9	25	33
T	088	C	21	20	1	9	10	23	27
T	088	C	21	20	1	10	11	21	36
T	088	C	21	20	1	11	12	19	8
T	088	C	21	20	1	12	13	17	24
T	088	C	21	21	0	8	6	26	4
T	088	C	21	21	0	9	7	24	8
T	088	C	21	21	0	10	8	22	54
T	088	C	21	21	0	11	9	20	54
T	088	C	21	21	0	12	10	18	22
T	088	C	21	21	0	13	11	16	30
T	088	C	21	21	0	14	12	14	12
T	088	C	21	21	1	7	7	28	20
T	088	C	21	21	1	8	8	26	68
T	088	C	21	21	1	9	9	24	48
T	088	C	21	21	1	10	10	22	14
T	088	C	21	21	1	11	11	20	20
T	088	C	21	21	1	12	12	18	24
T	088	C	21	21	1	13	13	16	2
T	088	C	21	22	0	10	7	23	2
T	088	C	21	22	0	11	8	21	15
T	088	C	21	22	0	12	9	19	11
T	088	C	21	22	0	13	10	17	6
T	088	C	21	22	0	14	11	15	4
T	088	C	21	22	1	8	7	27	21
T	088	C	21	22	1	9	8	25	9
T	088	C	21	22	1	10	9	23	2
T	088	C	21	22	1	11	10	21	3
T	088	C	21	22	1	12	11	19	4
T	088	C	21	22	1	13	12	17	3
T	088	C	22	19	0	10	9	21	3
T	088	C	22	19	0	11	10	19	5
T	088	C	22	19	0	13	12	15	1
T	088	C	22	19	1	9	10	23	2
T	088	C	22	19	1	10	11	21	3
T	088	C	22	19	1	12	13	17	2
T	088	C	22	20	0	9	7	24	2
T	088	C	22	20	0	10	8	22	9
T	088	C	22	20	0	11	9	20	8
T	088	C	22	20	0	12	10	18	2
T	088	C	22	20	0	13	11	16	2
T	088	C	22	20	1	8	8	26	12
T	088	C	22	20	1	9	9	24	8
T	088	C	22	20	1	10	10	22	8
T	088	C	22	20	1	11	11	20	1
T	088	C	22	20	1	12	12	18	4
T	088	C	22	21	0	10	7	23	2
T	088	C	22	21	0	11	8	21	15
T	088	C	22	21	0	12	9	19	11
T	088	C	22	21	0	13	10	17	6
T	088	C	22	21	0	14	11	15	4
T	088	C	22	21	1	8	7	27	21
T	088	C	22	21	1	9	8	25	9
T	088	C	22	21	1	10	9	23	2
T	088	C	22	21	1	11	10	21	3
T	088	C	22	21	1	12	11	19	4
T	088	C	22	21	1	13	12	17	3
T	088	C	22	22	0	14	10	16	4
T	088	C	22	22	0	15	11	14	2
T	088	C	22	22	1	9	7	26	2
T	088	C	22	22	1	13	11	18	4
G	089	O	19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22
T	089	O	19	19	0	10	12	18	2
T	089	O	19	19	0	11	13	16	4
T	089	O	19	19	1	10	14	18	2
T	089	O	19	19	1	11	15	16	4
T	089	O	19	20	0	7	8	25	20
T	089	O	19	20	0	8	9	23	10
T	089	O	19	20	0	9	10	21	6
T	089	O	19	20	0	10	11	19	2
T	089	O	19	20	0	11	12	17	6
T	089	O	19	20	0	12	13	15	2
T	089	O	19	20	1	7	10	25	4
T	089	O	19	20	1	8	11	23	17
T	089	O	19	20	1	9	12	21	9
T	089	O	19	20	1	10	13	19	6
T	089	O	19	20	1	11	14	17	2
T	089	O	19	21	0	8	8	24	14
T	089	O	19	21	0	9	9	22	7
T	089	O	19	21	0	10	10	20	4
T	089	O	19	21	0	11	11	18	2
T	089	O	19	21	0	12	12	16	4
T	089	O	19	21	1	7	9	26	2
T	089	O	19	21	1	8	10	24	9
T	089	O	19	21	1	9	11	22	6
T	089	O	19	21	1	10	12	20	2
T	089	O	19	21	1	11	13	18	6
T	089	O	19	22	0	10	9	21	1
T	089	O	19	22	0	11	10	19	2
T	089	O	19	22	0	13	12	15	2
T	089	O	19	22	1	9	10	23	1
T	089	O	19	22	1	10	11	21	6
T	089	O	20	19	0	7	8	25	20
T	089	O	20	19	0	8	9	23	10
T	089	O	20	19	0	9	10	21	6
T	089	O	20	19	0	10	11	19	2
T	089	O	20	19	0	11	12	17	6
T	089	O	20	19	0	12	13	15	2
T	089	O	20	19	1	7	10	25	4
T	089	O	20	19	1	8	11	23	17
T	089	O	20	19	1	9	12	21	9
T	089	O	20	19	1	10	13	19	6
T	089	O	20	19	1	11	14	17	2
T	089	O	20	20	0	7	7	26	20
T	089	O	20	20	0	8	8	24	74
T	089	O	20	20	0	9	9	22	48
T	089	O	20	20	0	10	10	20	14
T	089	O	20	20	0	11	11	18	30
T	089	O	20	20	0	12	12	16	26
T	089	O	20	20	0	13	13	14	4
T	089	O	20	20	1	6	8	28	4
T	089	O	20	20	1	7	9	26	10
T	089	O	20	20	1	8	10	24	62
T	089	O	20	20	1	9	11	22	60
T	089	O	20	20	1	10	12	20	22
T	089	O	20	20	1	11	13	18	28
T	089	O	20	20	1	12	14	16	18
T	089	O	20	21	0	8	7	25	12
T	089	O	20	21	0	9	8	23	39
T	089	O	20	21	0	10	9	21	32
T	089	O	20	21	0	11	10	19	31
T	089	O	20	21	0	12	11	17	6
T	089	O	20	21	0	13	12	15	25
T	089	O	20	21	1	7	8	27	5
T	089	O	20	21	1	8	9	25	33
T	089	O	20	21	1	9	10	23	46
T	089	O	20	21	1	10	11	21	42
T	089	O	20	21	1	11	12	19	5
T	089	O	20	21	1	12	13	17	18
T	089	O	20	22	0	9	7	24	1
T	089	O	20	22	0	10	8	22	17
T	089	O	20	22	0	11	9	20	8
T	089	O	20	22	0	13	11	16	5
T	089	O	20	22	0	14	12	14	3
T	089	O	20	22	1	8	8	26	4
T	089	O	20	22	1	9	9	24	11
T	089	O	20	22	1	10	10	22	8
T	089	O	20	22	1	12	12	18	6
T	089	O	21	19	0	8	8	24	14
T	089	O	21	19	0	9	9	22	7
T	089	O	21	19	0	10	10	20	4
T	089	O	21	19	0	11	11	18	2
T	089	O	21	19	0	12	12	16	4
T	089	O	21	19	1	7	9	26	2
T	089	O	21	19	1	8	10	24	9
T	089	O	21	19	1	9	11	22	6
T	089	O	21	19	1	10	12	20	2
T	089	O	21	19	1	11	13	18	6
T	089	O	21	20	0	8	7	25	12
T	089	O	21	20	0	9	8	23	39
T	089	O	21	20	0	10	9	21	32
T	089	O	21	20	0	11	10	19	31
T	089	O	21	20	0	12	11	17	6
T	089	O	21	20	0	13	12	15	25
T	089	O	21	20	1	7	8	27	5
T	089	O	21	20	1	8	9	25	33
T	089	O	21	20	1	9	10	23	46
T	089	O	21	20	1	10	11	21	42
T	089	O	21	20	1	11	12	19	5
T	089	O	21	20	1	12	13	17	18
T	089	O	21	21	0	9	7	24	6
T	089	O	21	21	0	10	8	22	44
T	089	O	21	21	0	11	9	20	16
T	089	O	21	21	0	12	10	18	2
T	089	O	21	21	0	13	11	16	4
T	089	O	21	21	0	14	12	14	14
T	089	O	21	21	1	7	7	28	8
T	089	O	21	21	1	8	8	26	30
T	089	O	21	21	1	9	9	24	12
T	089	O	21	21	1	10	10	22	20
T	089	O	21	21	1	11	11	20	12
T	089	O	21	21	1	12	12	18	10
T	089	O	21	21	1	13	13	16	4
T	089	O	21	22	0	10	7	23	5
T	089	O	21	22	0	11	8	21	7
T	089	O	21	22	0	12	9	19	4
T	089	O	21	22	0	14	11	15	2
T	089	O	21	22	1	8	7	27	12
T	089	O	21	22	1	10	9	23	4
T	089	O	21	22	1	11	10	21	4
T	089	O	21	22	1	13	12	17	4
T	089	O	22	19	0	10	9	21	1
T	089	O	22	19	0	11	10	19	2
T	089	O	22	19	0	13	12	15	2
T	089	O	22	19	1	9	10	23	1
T	089	O	22	19	1	10	11	21	6
T	089	O	22	20	0	9	7	24	1
T	089	O	22	20	0	10	8	22	17
T	089	O	22	20	0	11	9	20	8
T	089	O	22	20	0	13	11	16	5
T	089	O	22	20	0	14	12	14	3
T	089	O	22	20	1	8	8	26	4
T	089	O	22	20	1	9	9	24	11
T	089	O	22	20	1	10	10	22	8
T	089	O	22	20	1	12	12	18	6
T	089	O	22	21	0	10	7	23	5
T	089	O	22	21	0	11	8	21	7
T	089	O	22	21	0	12	9	19	4
T	089	O	22	21	0	14	11	15	2
T	089	O	22	21	1	8	7	27	12
T	089	O	22	21	1	10	9	23	4
T	089	O	22	21	1	11	10	21	4
T	089	O	22	21	1	13	12	17	4
T	089	O	22	22	1	8	6	28	2
T	089	O	22	22	1	11	9	22	2
T	089	O	22	22	1	13	11	18	2
G	089	C	22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19
T	089	C	19	19	0	6	8	26	2
T	089	C	19	19	0	9	11	20	2
T	089	C	19	19	0	11	13	16	2
T	089	C	19	20	0	7	8	25	12
T	089	C	19	20	0	9	10	21	4
T	089	C	19	20	0	10	11	19	4
T	089	C	19	20	0	12	13	15	4
T	089	C	19	20	1	7	10	25	5
T	089	C	19	20	1	8	11	23	7
T	089	C	19	20	1	9	12	21	4
T	089	C	19	20	1	11	14	17	2
T	089	C	19	21	0	8	8	24	4
